829222522c9b31573473484259,22045,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,1780.0,300.0,576230.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,270.0,190.0,577840.0,4.14.133-97.112.amzn2.x86_64,579,ERROR,1573473484259,0.0,0.0,0.0
829222522c9b31573473484259,22045,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,1780.0,300.0,576230.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,270.0,190.0,577840.0,4.14.133-97.112.amzn2.x86_64,579,ERROR,1573473484259,0.0,0.0,0.0
829222522c9b31573473484259,22045,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,1780.0,300.0,576230.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,270.0,190.0,577840.0,4.14.133-97.112.amzn2.x86_64,579,None,1573473484259,0.0,0.0,0.0
829222522c9b31573473484259,22045,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,1780.0,300.0,576230.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,270.0,190.0,577840.0,4.14.133-97.112.amzn2.x86_64,579,None,1573473484259,0.0,0.0,0.0
829222522c9b31573473484259,22045,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,1780.0,300.0,576230.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,270.0,190.0,577840.0,4.14.133-97.112.amzn2.x86_64,579,None,1573473484259,0.0,0.0,0.0
829222522c9b31573473484259,22045,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,1780.0,300.0,576230.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,270.0,190.0,577840.0,4.14.133-97.112.amzn2.x86_64,579,None,1573473484259,0.0,0.0,0.0
829222522c9b31573473484259,22045,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,1780.0,300.0,576230.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,270.0,190.0,577840.0,4.14.133-97.112.amzn2.x86_64,579,None,1573473484259,0.0,0.0,0.0
829222522c9b31573473484259,22045,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,1780.0,300.0,576230.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,270.0,190.0,577840.0,4.14.133-97.112.amzn2.x86_64,579,None,1573473484259,0.0,0.0,0.0
829222522c9b31573473484259,22045,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,1780.0,300.0,576230.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,270.0,190.0,577840.0,4.14.133-97.112.amzn2.x86_64,579,None,1573473484259,0.0,0.0,0.0
829222522c9b31573473484259,22045,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,1780.0,300.0,576230.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,270.0,190.0,577840.0,4.14.133-97.112.amzn2.x86_64,579,None,1573473484259,0.0,0.0,0.0
829222522c9b31573473484259,22045,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,1780.0,300.0,576230.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,270.0,190.0,577840.0,4.14.133-97.112.amzn2.x86_64,579,21936.92,1573473484259,0.0,0.0,0.0
