70e67e82c543c91573473486640,4277,40849,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,400.0,240.0,1256770.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,130.0,260.0,1257080.0,4.14.133-97.112.amzn2.x86_64,1259,ERROR,1573473486640,0.0,0.0,0.0
70e67e82c543c91573473486640,4277,40849,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,400.0,240.0,1256770.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,130.0,260.0,1257080.0,4.14.133-97.112.amzn2.x86_64,1259,ERROR,1573473486640,0.0,0.0,0.0
70e67e82c543c91573473486640,4277,40849,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,400.0,240.0,1256770.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,130.0,260.0,1257080.0,4.14.133-97.112.amzn2.x86_64,1259,None,1573473486640,0.0,0.0,0.0
70e67e82c543c91573473486640,4277,40849,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,400.0,240.0,1256770.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,130.0,260.0,1257080.0,4.14.133-97.112.amzn2.x86_64,1259,None,1573473486640,0.0,0.0,0.0
70e67e82c543c91573473486640,4277,40849,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,400.0,240.0,1256770.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,130.0,260.0,1257080.0,4.14.133-97.112.amzn2.x86_64,1259,None,1573473486640,0.0,0.0,0.0
70e67e82c543c91573473486640,4277,40849,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,400.0,240.0,1256770.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,130.0,260.0,1257080.0,4.14.133-97.112.amzn2.x86_64,1259,None,1573473486640,0.0,0.0,0.0
70e67e82c543c91573473486640,4277,40849,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,400.0,240.0,1256770.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,130.0,260.0,1257080.0,4.14.133-97.112.amzn2.x86_64,1259,None,1573473486640,0.0,0.0,0.0
70e67e82c543c91573473486640,4277,40849,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,400.0,240.0,1256770.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,130.0,260.0,1257080.0,4.14.133-97.112.amzn2.x86_64,1259,None,1573473486640,0.0,0.0,0.0
70e67e82c543c91573473486640,4277,40849,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,400.0,240.0,1256770.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,130.0,260.0,1257080.0,4.14.133-97.112.amzn2.x86_64,1259,None,1573473486640,0.0,0.0,0.0
70e67e82c543c91573473486640,4277,40849,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,400.0,240.0,1256770.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,130.0,260.0,1257080.0,4.14.133-97.112.amzn2.x86_64,1259,None,1573473486640,0.0,0.0,0.0
70e67e82c543c91573473486640,4277,40849,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,400.0,240.0,1256770.0,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,130.0,260.0,1257080.0,4.14.133-97.112.amzn2.x86_64,1259,2051.12,1573473486640,0.0,0.0,0.0
